,date,cny,eur,gbp,jpy,snp_index,snp_daily_return,vix,vxo
926,20130906,0.0101087,1.5629,1.3158,0.163385,1655.17,5.40E-05,15.85,15.38
927,20130909,0.0100427,1.57205,1.3253,0.163372,1671.71,0.009993,15.63,15.1
928,20130910,0.00995768,1.57215,1.32665,0.163399,1683.99,0.007346,14.53,13.83
929,20130911,0.0100015,1.58135,1.33015,0.163439,1689.13,0.003052,13.82,13.17
930,20130912,0.0100898,1.5825,1.33085,0.163452,1683.42,-0.00338,14.29,13.91
931,20130913,0.0100669,1.5866,1.32595,0.163431,1687.99,0.002715,14.16,13.91
932,20130916,0.0101225,1.59355,1.33525,0.163391,1697.6,0.005693,14.38,14.24
933,20130917,0.0100659,1.59025,1.3349,0.163359,1704.76,0.004218,14.53,14.19
934,20130918,0.0101071,1.59695,1.3348,0.163367,1725.52,0.012178,13.59,13.4
935,20130919,0.0100528,1.60625,1.35425,0.163367,1722.34,-0.001843,13.16,13.21
936,20130920,0.0100376,1.60005,1.35095,0.163367,1709.91,-0.007217,13.12,12.95
937,20130923,0.0101322,1.60325,1.34925,0.163372,1701.84,-0.00472,14.31,13.63
938,20130924,0.0101343,1.59845,1.34925,0.163372,1697.42,-0.002597,14.08,13.39
939,20130925,0.0101327,1.6068,1.35075,0.163399,1692.77,-0.002739,14.01,13.56
940,20130926,0.0101056,1.60035,1.3481,0.163361,1698.67,0.003485,14.06,13.5
941,20130927,0.0101776,1.61215,1.35415,0.163393,1691.75,-0.004074,15.46,14.68
942,20130930,0.0101911,1.6194,1.35365,0.163345,1681.55,-0.006029,16.6,15.97
943,20131001,0.0101937,1.62035,1.35255,0.163345,1695,0.007999,15.54,14.55
944,20131002,0.0102807,1.62285,1.35905,0.163345,1693.87,-0.000667,16.6,16.29
945,20131003,0.0102785,1.61705,1.36235,0.163345,1678.66,-0.008979,17.67,16.86
946,20131004,0.0102949,1.60735,1.35955,0.163345,1690.5,0.007053,16.74,15.97
947,20131007,0.0103056,1.60795,1.35715,0.163345,1676.12,-0.008506,19.41,18.33
948,20131008,0.0103146,1.61055,1.35965,0.163369,1655.45,-0.012332,20.34,19.82
949,20131009,0.0102886,1.5931,1.35165,0.163369,1656.4,0.000574,19.6,19.01
950,20131010,0.0101947,1.5954,1.35225,0.163511,1692.56,0.02183,16.48,16.01
951,20131011,0.0101724,1.59465,1.35625,0.163383,1703.2,0.006286,15.72,14.77
952,20131014,0.0101921,1.60145,1.3586,0.163722,1710.14,0.004075,16.07,14.91
953,20131015,0.0101425,1.59695,1.35035,0.163865,1698.06,-0.007064,18.66,16.91
954,20131016,0.0101148,1.59295,1.34915,0.163948,1721.54,0.013828,14.71,14.09
955,20131017,0.0102286,1.61475,1.3664,0.163983,1733.15,0.006744,13.48,12.87
956,20131018,0.0102286,1.61875,1.36955,0.16402,1744.5,0.006549,13.04,11.77
957,20131021,0.010189,1.61585,1.36755,0.164136,1744.66,9.20E-05,13.16,11.54
958,20131022,0.010188,1.62125,1.37735,0.164109,1754.67,0.005738,13.33,12.03
959,20131023,0.0102785,1.61675,1.37825,0.164379,1746.38,-0.004725,13.42,12.16
960,20131024,0.0102696,1.61665,1.38035,0.16442,1752.07,0.003258,13.2,11.34
961,20131025,0.0102733,1.61665,1.3794,0.164366,1759.77,0.004395,13.09,11.62
962,20131028,0.0102344,1.6131,1.37855,0.164325,1762.11,0.00133,13.31,11.13
963,20131029,0.0101947,1.60575,1.37695,0.164198,1771.95,0.005584,13.41,12.2
964,20131030,0.010189,1.6076,1.3771,0.164101,1763.31,-0.004876,13.65,12.71
965,20131031,0.0101926,1.6066,1.3595,0.164082,1756.54,-0.003839,13.75,12.54
966,20131101,0.0101235,1.59215,1.34875,0.163948,1761.64,0.002903,13.28,12.03
967,20131104,0.0101415,1.5952,1.35105,0.163956,1767.93,0.003571,12.93,11.48
968,20131105,0.0101476,1.6045,1.34745,0.16402,1762.97,-0.002806,13.27,12.01
969,20131106,0.0101368,1.6079,1.35275,0.164131,1770.49,0.004266,12.67,12.01
970,20131107,0.0100964,1.60455,1.33825,0.164182,1747.15,-0.013183,13.91,12.84
971,20131108,0.0100929,1.59945,1.33495,0.16419,1770.61,0.013428,12.9,12.75
972,20131111,0.0100766,1.59725,1.34075,0.164169,1771.89,0.000723,12.53,12.24
973,20131112,0.0100447,1.59275,1.34375,0.164152,1767.69,-0.00237,12.82,12.23
974,20131113,0.0100588,1.59895,1.34045,0.164128,1782,0.008095,12.52,11.9
975,20131114,0.0100065,1.60915,1.34585,0.164144,1790.62,0.004837,12.37,11.93
976,20131115,0.00997158,1.60905,1.34745,0.164144,1798.18,0.004222,12.19,11.41
977,20131118,0.0099965,1.61125,1.3525,0.16415,1791.53,-0.003698,13.1,11.76
978,20131119,0.00997954,1.6103,1.3525,0.164131,1787.87,-0.002043,13.39,12.11
979,20131120,0.010008,1.617,1.34635,0.164125,1781.37,-0.003636,13.4,12.08
980,20131121,0.00989658,1.61475,1.34615,0.164117,1795.85,0.008129,12.66,11.81
981,20131122,0.00987703,1.61865,1.35245,0.164107,1804.76,0.004961,12.26,11.45
982,20131125,0.00983284,1.6154,1.35065,0.164134,1802.48,-0.001263,12.79,11.2
983,20131126,0.00986193,1.6182,1.35605,0.164131,1802.75,0.00015,12.81,11.49
984,20131127,0.00979384,1.62775,1.35745,0.164139,1807.23,0.002485,12.98,11.69
985,20131129,0.00976896,1.63805,1.36155,0.164117,1805.81,-0.000786,13.7,12.71
986,20131202,0.00971015,1.63655,1.35565,0.164125,1800.9,-0.002719,14.23,12.69
987,20131203,0.00976133,1.6414,1.35875,0.164139,1795.15,-0.003193,14.55,12.8
988,20131204,0.00974137,1.6343,1.35565,0.16416,1792.81,-0.001304,14.7,13.37
989,20131205,0.00979912,1.63205,1.36565,0.164169,1785.03,-0.00434,15.08,14.24
990,20131206,0.00973663,1.63525,1.3684,0.164428,1805.09,0.011238,13.79,12.74
991,20131209,0.00969791,1.63865,1.37195,0.164682,1808.37,0.001817,13.49,12.35
992,20131210,0.00971959,1.64275,1.37715,0.164718,1802.62,-0.00318,13.91,13.02
993,20131211,0.00975943,1.63675,1.37905,0.164699,1782.22,-0.011317,15.42,14.61
994,20131212,0.00970638,1.63265,1.37535,0.164715,1775.5,-0.003771,15.54,15.3
995,20131213,0.00969556,1.6278,1.37305,0.164712,1775.32,-0.000101,15.76,15.77
996,20131216,0.0097078,1.62975,1.3754,0.164704,1786.54,0.00632,16.03,15.01
997,20131217,0.00973425,1.62415,1.37305,0.164718,1781,-0.003101,16.21,15.15
998,20131218,0.00968945,1.63915,1.37625,0.164696,1810.65,0.016648,13.8,12.8
999,20131219,0.00959417,1.63645,1.36685,0.164709,1809.6,-0.00058,14.15,12.76
1000,20131220,0.00960661,1.6355,1.36705,0.164709,1818.32,0.004819,13.79,11.8
1001,20131223,0.00961585,1.6356,1.37065,0.164739,1827.99,0.005318,13.04,11.42
1002,20131224,0.00958911,1.6376,1.3667,0.164707,1833.32,0.002916,12.48,11
1003,20131226,0.0095511,1.64265,1.36925,0.16462,1842.02,0.004745,12.33,11.22
1004,20131227,0.00952608,1.6494,1.37775,0.164783,1841.4,-0.000337,12.46,10.93
1005,20131230,0.00952064,1.6526,1.38145,0.164967,1841.07,-0.000179,13.56,11.67
1006,20131231,0.0095143,1.65625,1.37795,0.165183,1848.36,0.00396,13.72,12.25
1007,20140102,0.00952154,1.6438,1.36585,0.165273,1831.98,-0.008862,14.23,12.59
1008,20140103,0.00957167,1.64405,1.36135,0.165248,1831.37,-0.000333,13.76,12.4
1009,20140106,0.00956709,1.6411,1.36425,0.165218,1826.77,-0.002512,13.55,11.95
1010,20140107,0.00955521,1.6399,1.36065,0.165256,1837.88,0.006082,12.92,11.47
1011,20140108,0.0095388,1.64695,1.36005,0.165256,1837.49,-0.000212,12.87,11.71
1012,20140109,0.00954335,1.64635,1.35855,0.165153,1838.13,0.000348,12.89,11.93
1013,20140110,0.009602,1.64845,1.3672,0.165232,1842.37,0.002307,12.14,11.06
1014,20140113,0.00967446,1.6383,1.36535,0.16547,1819.2,-0.012576,13.28,12.72
1015,20140114,0.00965251,1.64605,1.36875,0.16553,1838.88,0.010818,12.28,11.59
1016,20140115,0.00957167,1.63515,1.35945,0.165399,1848.38,0.005166,12.28,11.46
1017,20140116,0.00959325,1.6344,1.36015,0.165134,1845.89,-0.001347,12.53,11.9
1018,20140117,0.00959049,1.64445,1.35575,0.165284,1838.7,-0.003895,12.44,11.24
1019,20140121,0.00958911,1.64635,1.35445,0.165276,1843.8,0.002774,12.87,11.3
1020,20140122,0.00959279,1.65835,1.35645,0.165254,1844.86,0.000575,12.84,11.55
1021,20140123,0.00964646,1.66305,1.36805,0.165243,1828.46,-0.00889,13.77,12.67
1022,20140124,0.00976992,1.65025,1.36855,0.165322,1790.29,-0.020875,18.14,16.33
1023,20140127,0.00976229,1.65735,1.36735,0.165344,1781.56,-0.004876,17.42,15.61
1024,20140128,0.00972857,1.65845,1.3664,0.165267,1792.5,0.006141,15.8,14.92
1025,20140129,0.00977995,1.65525,1.36445,0.165145,1774.2,-0.010209,17.35,16.58
1026,20140130,0.00973568,1.6497,1.35635,0.165017,1794.19,0.011267,17.29,15.78
1027,20140131,0.00980536,1.64345,1.34855,0.165017,1782.59,-0.006465,18.41,17.44
1028,20140203,0.00987606,1.6332,1.35185,0.165017,1741.89,-0.022832,21.44,19.77
1029,20140204,0.00986242,1.62945,1.35105,0.165017,1755.2,0.007641,19.11,17.59
1030,20140205,0.00988142,1.6305,1.35325,0.165017,1751.64,-0.002028,19.95,18.52
1031,20140206,0.0098174,1.63265,1.35995,0.165017,1773.43,0.01244,17.23,16.55
1032,20140207,0.0097833,1.63945,1.36185,0.164924,1797.02,0.013302,15.29,14.05
1033,20140210,0.00980152,1.6399,1.36475,0.165036,1799.84,0.001569,15.26,13.84
1034,20140211,0.00976753,1.6484,1.36765,0.165,1819.75,0.011062,14.51,12.75
1035,20140212,0.00975277,1.6585,1.35885,0.164951,1819.26,-0.000269,14.3,13.48
1036,20140213,0.00978809,1.66365,1.3666,0.164919,1829.83,0.00581,14.14,12.7
1037,20140214,0.00981692,1.6731,1.3686,0.164832,1838.63,0.004809,13.57,12.13
1038,20140218,0.00976992,1.6698,1.3751,0.164818,1840.76,0.001158,13.87,13.16
1039,20140219,0.0097833,1.67135,1.37535,0.164571,1828.75,-0.006524,15.5,14.24
1040,20140220,0.00977374,1.66595,1.37125,0.164382,1839.78,0.006031,14.79,13.82
1041,20140221,0.00973947,1.6687,1.3745,0.164166,1836.25,-0.001919,14.68,12.85
1042,20140224,0.00976086,1.66305,1.37265,0.163977,1847.61,0.006187,14.23,12.51
1043,20140225,0.00978665,1.66825,1.37335,0.163223,1845.12,-0.001348,13.67,12.79
1044,20140226,0.00977708,1.66375,1.3667,0.163271,1845.16,2.20E-05,14.35,13.18
1045,20140227,0.00979576,1.6671,1.36815,0.163175,1854.29,0.004948,14.04,12.55
1046,20140228,0.00979768,1.67585,1.38115,0.162734,1859.45,0.002783,14,12.93
1047,20140303,0.00985853,1.67175,1.37735,0.162702,1845.73,-0.007379,16,14.5
1048,20140304,0.00979096,1.6673,1.37425,0.162787,1873.91,0.015268,14.1,12.8
1049,20140305,0.00977231,1.67305,1.37395,0.16318,1873.81,-5.30E-05,13.89,12.77
1050,20140306,0.00970073,1.67175,1.384,0.163439,1877.03,0.001718,14.21,12.98
1051,20140307,0.0096782,1.6721,1.3862,0.163239,1878.04,0.000538,14.11,12.97
1052,20140310,0.00968664,1.6632,1.38795,0.162906,1877.17,-0.000463,14.2,12.62
1053,20140311,0.00969133,1.66275,1.38665,0.162861,1867.63,-0.005082,14.8,13.29
1054,20140312,0.00973473,1.6605,1.3905,0.162734,1868.2,0.000305,14.47,13.1
1055,20140313,0.00979144,1.66765,1.39275,0.16297,1846.34,-0.011701,16.22,15.54
1056,20140314,0.00985562,1.6628,1.3925,0.162596,1841.13,-0.002822,17.82,17.22
1057,20140317,0.00983961,1.66445,1.3927,0.161862,1858.83,0.009614,15.64,14.15
1058,20140318,0.00986534,1.65735,1.3913,0.161499,1872.25,0.00722,14.52,13.66
1059,20140319,0.00984737,1.66275,1.39095,0.161381,1860.77,-0.006132,15.12,13.44
1060,20140320,0.0097661,1.65095,1.37835,0.160578,1872.01,0.006041,14.52,13.09
1061,20140321,0.00976753,1.64945,1.37825,0.160643,1866.52,-0.002933,15,13.26
1062,20140324,0.00978139,1.64895,1.37835,0.161582,1857.44,-0.004865,15.09,13.38
1063,20140325,0.00977326,1.65055,1.37775,0.161228,1865.62,0.004404,14.02,12.73
1064,20140326,0.00977422,1.65645,1.37855,0.161046,1852.56,-0.007,14.93,13.92
1065,20140327,0.00979096,1.6613,1.37395,0.160953,1849.04,-0.0019,14.62,14.02
1066,20140328,0.00971581,1.66375,1.37525,0.160974,1857.62,0.00464,14.41,13.45
1067,20140331,0.00971015,1.66715,1.37825,0.160823,1872.34,0.007924,13.88,12.55
1068,20140401,0.00965484,1.66355,1.37945,0.161111,1885.52,0.007039,13.1,11.6
1069,20140402,0.00964134,1.66335,1.3768,0.161145,1890.9,0.002853,13.09,11.97
1070,20140403,0.00962557,1.6587,1.37165,0.161012,1888.77,-0.001126,13.37,12.73
1071,20140404,0.00965484,1.659,1.36935,0.160971,1865.09,-0.012537,13.96,13.42
1072,20140407,0.00969697,1.66105,1.3742,0.160971,1845.04,-0.01075,15.57,14.26
1073,20140408,0.00979336,1.67495,1.37945,0.161374,1851.96,0.003751,14.89,14.01
1074,20140409,0.00981836,1.67485,1.38245,0.161277,1872.18,0.010918,13.82,12.64
1075,20140410,0.00985028,1.67755,1.3881,0.160966,1833.08,-0.020885,15.89,15.55
1076,20140411,0.00983865,1.67215,1.38875,0.160997,1815.69,-0.009487,17.03,17.19
1077,20140414,0.00981836,1.67345,1.38155,0.160795,1830.61,0.008217,16.11,15.64
1078,20140415,0.00983816,1.67305,1.3824,0.16072,1842.98,0.006757,15.61,15.03
1079,20140416,0.00977756,1.6792,1.38065,0.160736,1862.31,0.010488,14.18,13.53
1080,20140417,0.00977852,1.6809,1.38355,0.160798,1864.85,0.001364,13.36,12.8
1081,20140421,0.00974944,1.68035,1.3804,0.160581,1871.89,0.003775,13.25,12.79
1082,20140422,0.00974659,1.68235,1.37965,0.160321,1879.55,0.004092,13.19,12.35
1083,20140423,0.00976706,1.6778,1.38295,0.160318,1875.39,-0.002213,13.27,13.13
1084,20140424,0.00978139,1.67995,1.38195,0.160028,1878.61,0.001717,13.32,12.82
1085,20140425,0.00980056,1.68115,1.38375,0.159908,1863.4,-0.008096,14.06,13.89
1086,20140428,0.00974754,1.6808,1.38445,0.159923,1869.43,0.003236,13.97,12.86
1087,20140429,0.00975134,1.68455,1.38175,0.159795,1878.33,0.004761,13.71,12.65
1088,20140430,0.00978953,1.68855,1.38655,0.159762,1883.95,0.002992,13.41,12.33
1089,20140501,0.00977804,1.68945,1.38655,0.159762,1883.68,-0.000143,13.25,12.39
1090,20140502,0.00978043,1.68725,1.38655,0.159762,1881.14,-0.001348,12.91,11.82
1091,20140505,0.00979288,1.68675,1.38785,0.160115,1884.66,0.001871,13.29,11.84
1092,20140506,0.00984688,1.69925,1.3933,0.160625,1867.72,-0.008988,13.8,13.14
1093,20140507,0.00983139,1.69655,1.39225,0.160403,1878.21,0.005616,13.4,12.55
1094,20140508,0.00984204,1.69525,1.3863,0.160565,1875.63,-0.001374,13.43,12.6
1095,20140509,0.00983187,1.684,1.37565,0.160565,1878.48,0.001519,12.92,11.6
1096,20140512,0.00979288,1.68715,1.37555,0.160321,1896.65,0.009673,12.23,11.83
1097,20140513,0.00978234,1.68385,1.37065,0.160537,1897.45,0.000422,12.13,12
1098,20140514,0.0098227,1.67775,1.37105,0.160542,1888.53,-0.004701,12.17,11.76
1099,20140515,0.00984494,1.6796,1.37165,0.160498,1870.85,-0.009362,13.17,12.85
1100,20140516,0.0098561,1.68295,1.37045,0.160426,1877.86,0.003747,12.44,11.93
1101,20140519,0.00988435,1.6828,1.37195,0.160323,1885.08,0.003845,12.42,11.64
1102,20140520,0.00986728,1.68485,1.36955,0.160298,1872.83,-0.006498,12.96,12.28
1103,20140521,0.0098527,1.6878,1.36645,0.160418,1888.03,0.008116,11.91,11.19
1104,20140522,0.00983623,1.68605,1.36565,0.160385,1892.49,0.002362,12.03,11.32
1105,20140523,0.00982077,1.68415,1.36315,0.160346,1900.53,0.004248,11.36,11
1106,20140527,0.0097972,1.68025,1.36145,0.160036,1911.91,0.005988,11.51,10.78
1107,20140528,0.00982753,1.6706,1.35975,0.159857,1909.78,-0.001114,11.68,11.06
1108,20140529,0.00984785,1.6716,1.36155,0.160259,1920.03,0.005367,11.57,10.85
1109,20140530,0.00982849,1.67735,1.36455,0.160069,1923.57,0.001844,11.4,10.56
1110,20140602,0.00978713,1.67565,1.36075,0.160069,1924.97,0.000728,11.58,10.72
1111,20140603,0.00976276,1.6739,1.36205,0.159895,1924.24,-0.000379,11.87,11.09
1112,20140604,0.00974279,1.67535,1.36215,0.15999,1927.88,0.001892,12.08,11.48
1113,20140605,0.00975848,1.6791,1.3615,0.159877,1940.46,0.006525,11.68,11.15
1114,20140606,0.00975039,1.67885,1.3639,0.159995,1949.44,0.004628,10.73,10.27
1115,20140609,0.00975086,1.6794,1.3593,0.160246,1951.27,0.000939,11.15,10.07
1116,20140610,0.00976515,1.67615,1.35455,0.160643,1950.79,-0.000246,10.99,9.81
1117,20140611,0.0098121,1.6789,1.3533,0.160568,1943.89,-0.003537,11.6,10.54
1118,20140612,0.00982174,1.68425,1.35515,0.16081,1930.11,-0.007089,12.56,11.59
1119,20140613,0.0097948,1.69605,1.35285,0.161012,1936.16,0.003135,12.18,11.22
1120,20140616,0.00981499,1.69855,1.35705,0.160643,1937.78,0.000837,12.65,11.5
1121,20140617,0.00978761,1.69685,1.3544,0.160594,1941.99,0.002173,12.06,10.97
1122,20140618,0.00979096,1.69375,1.3572,0.160478,1956.98,0.007719,10.61,9.63
1123,20140619,0.00982222,1.70545,1.3632,0.160524,1959.48,0.001277,10.62,9.22
1124,20140620,0.00978905,1.7018,1.35755,0.160617,1962.87,0.00173,10.85,9.07
1125,20140623,0.0098145,1.7008,1.35925,0.160601,1962.61,-0.000132,10.98,8.86
1126,20140624,0.00979,1.69715,1.35965,0.160475,1949.98,-0.006435,12.13,10.38
1127,20140625,0.00982222,1.69815,1.36335,0.1604,1959.53,0.004897,11.59,9.76
1128,20140626,0.00984688,1.7006,1.35895,0.16064,1957.22,-0.001179,11.63,9.75
1129,20140627,0.00986436,1.7016,1.36405,0.160821,1960.96,0.001911,11.26,9.65
1130,20140630,0.00987118,1.70985,1.36915,0.16116,1960.23,-0.000372,11.57,9.54
1131,20140701,0.00984979,1.71375,1.36795,0.161249,1973.32,0.006678,11.15,9.17
1132,20140702,0.00982704,1.717,1.36545,0.161015,1974.62,0.000659,10.82,8.92
1133,20140703,0.00978521,1.71435,1.361,0.160955,1985.44,0.00548,10.32,8.51
1134,20140707,0.00981884,1.71265,1.3596,0.161186,1977.65,-0.003924,11.33,9.45
1135,20140708,0.00984737,1.71185,1.3614,0.161233,1963.71,-0.007049,11.98,10.53
1136,20140709,0.00983429,1.71385,1.36405,0.161293,1972.83,0.004644,11.65,9.9
1137,20140710,0.00987264,1.71115,1.3601,0.161218,1964.68,-0.004131,12.59,10.98
1138,20140711,0.00987118,1.71015,1.3599,0.161194,1967.57,0.001471,12.08,10.44
1139,20140714,0.00984494,1.70895,1.3627,0.161137,1977.1,0.004844,11.82,9.98
1140,20140715,0.00983381,1.71425,1.35695,0.161082,1973.28,-0.001932,11.96,10.44
1141,20140716,0.00983574,1.7142,1.35355,0.161168,1981.57,0.004201,11,9.78
1142,20140717,0.00984737,1.7093,1.3518,0.161173,1958.12,-0.011834,14.54,13.13
1143,20140718,0.00986242,1.70665,1.35095,0.161082,1978.22,0.010265,12.06,10.24
1144,20140721,0.00986923,1.70645,1.35205,0.161059,1973.63,-0.00232,12.81,10.59
1145,20140722,0.00985222,1.70585,1.34675,0.161194,1983.53,0.005016,12.24,9.93
1146,20140723,0.00984931,1.7042,1.34635,0.161335,1987.01,0.001754,11.52,10.27
1147,20140724,0.00982463,1.6973,1.3469,0.161423,1987.98,0.000488,11.84,10.36
1148,20140725,0.00982125,1.69745,1.3433,0.161512,1978.34,-0.004849,12.69,11.07
1149,20140728,0.00982511,1.70005,1.34395,0.161648,1978.91,0.000288,12.56,10.71
1150,20140729,0.00979048,1.69455,1.3411,0.161773,1969.95,-0.004528,13.28,11.69
1151,20140730,0.00972715,1.6903,1.33785,0.16203,1970.07,6.10E-05,13.33,11.87
1152,20140731,0.00972432,1.6883,1.338,0.161951,1930.67,-0.019999,16.95,16.09
1153,20140801,0.00975848,1.6839,1.3429,0.161818,1925.15,-0.002859,17.03,16.06
1154,20140804,0.00976038,1.68395,1.34195,0.161852,1938.99,0.007189,15.12,13.49
1155,20140805,0.00972432,1.6871,1.33695,0.162054,1920.21,-0.009685,16.87,15.25
1156,20140806,0.00976896,1.68335,1.33565,0.162251,1920.24,1.60E-05,16.37,15.27
1157,20140807,0.00978713,1.6843,1.33515,0.162288,1909.57,-0.005557,16.66,15.84
1158,20140808,0.00981884,1.67985,1.34145,0.162425,1931.59,0.011531,15.77,15.22
1159,20140811,0.00979288,1.6789,1.33875,0.162506,1936.92,0.002759,14.23,13.98
1160,20140812,0.00978617,1.68045,1.33575,0.162382,1933.75,-0.001637,14.13,13.52
1161,20140813,0.00976849,1.66945,1.33805,0.162485,1946.72,0.006707,12.9,12.37
1162,20140814,0.00976229,1.66855,1.33805,0.16252,1955.18,0.004346,12.42,11.38
1163,20140815,0.00976992,1.6685,1.3383,0.162681,1955.06,-6.10E-05,13.15,11.73
1164,20140818,0.00975086,1.6724,1.33635,0.162768,1971.74,0.008532,12.32,10.7
1165,20140819,0.00972526,1.66185,1.3319,0.162819,1981.6,0.005001,12.21,10.83
1166,20140820,0.00967867,1.6646,1.32875,0.162832,1986.51,0.002478,11.78,10.51
1167,20140821,0.0096353,1.6597,1.3285,0.162565,1992.37,0.00295,11.76,10.83
1168,20140822,0.00960661,1.65705,1.32315,0.162525,1988.4,-0.001993,11.47,10.56
1169,20140825,0.00961955,1.65825,1.31985,0.16247,1997.92,0.004788,11.7,10.26
1170,20140826,0.00961261,1.6577,1.32035,0.162541,2000.02,0.001051,11.63,10.38
1171,20140827,0.00962232,1.65835,1.3203,0.162782,2000.12,5.00E-05,11.78,10.89
1172,20140828,0.00963809,1.6581,1.31755,0.162745,1996.74,-0.00169,12.05,10.77
1173,20140829,0.00962603,1.66075,1.3172,0.162782,2003.37,0.00332,11.98,10.87
1174,20140902,0.00951203,1.6507,1.31225,0.162633,2002.28,-0.000544,12.25,11.05
1175,20140903,0.00953016,1.64515,1.31375,0.162837,2000.72,-0.000779,12.36,11.15
1176,20140904,0.00951339,1.63975,1.29665,0.162904,1997.65,-0.001534,12.64,11.67
1177,20140905,0.00953425,1.63205,1.29585,0.162835,2007.71,0.005036,12.09,10.41
1178,20140908,0.00948902,1.61615,1.29485,0.162835,2001.54,-0.003073,12.66,10.66
1179,20140909,0.00941398,1.61065,1.29145,0.162946,1988.44,-0.006545,13.5,11.8
1180,20140910,0.00937383,1.6147,1.29165,0.163135,1995.69,0.003646,12.88,11.3
1181,20140911,0.0093611,1.62335,1.2941,0.163132,1997.45,0.000882,12.8,11.41
1182,20140912,0.00931402,1.6229,1.2938,0.16301,1985.54,-0.005963,13.31,11.96
1183,20140915,0.00932531,1.62345,1.29385,0.162813,1984.13,-0.00071,14.12,12.53
1184,20140916,0.00932966,1.62175,1.29425,0.162702,1998.98,0.007484,12.73,11.19
1185,20140917,0.00930362,1.63245,1.29595,0.162864,2001.57,0.001296,12.65,10.96
1186,20140918,0.00920471,1.6389,1.2922,0.162851,2011.36,0.004891,12.03,10.5
1187,20140919,0.00917557,1.6311,1.28405,0.162853,2010.4,-0.000477,12.11,10.19
1188,20140922,0.00917473,1.6329,1.2823,0.162856,1994.29,-0.008013,13.69,11.55
1189,20140923,0.00918569,1.63605,1.28635,0.162925,1982.77,-0.005776,14.93,13.13
1190,20140924,0.0091916,1.63475,1.2799,0.16301,1998.3,0.007832,13.27,11.69
1191,20140925,0.00919836,1.63265,1.27475,0.162965,1965.99,-0.016169,15.64,14.6
1192,20140926,0.00915667,1.6244,1.2696,0.163212,1982.85,0.008576,14.85,13.62
1193,20140929,0.00914495,1.62415,1.26865,0.162599,1977.8,-0.002547,15.98,14.01
1194,20140930,0.00911619,1.62115,1.26325,0.16288,1972.29,-0.002786,16.31,14.77
1195,20141001,0.00912575,1.6202,1.25955,0.16288,1946.16,-0.013249,16.71,16.04
1196,20141002,0.00921702,1.6118,1.26535,0.16288,1946.17,5.00E-06,16.16,15.43
1197,20141003,0.0091112,1.59615,1.25115,0.16288,1967.9,0.011166,14.55,13.59
1198,20141006,0.00915961,1.6008,1.2569,0.16288,1964.82,-0.001565,15.46,14.11
1199,20141007,0.00923148,1.60845,1.2629,0.16288,1935.1,-0.015126,17.2,16.06
1200,20141008,0.00923532,1.6077,1.26865,0.162893,1968.89,0.017462,15.11,14.13
1201,20141009,0.00926698,1.61625,1.27125,0.163119,1928.21,-0.020661,18.76,18.1
1202,20141010,0.00926655,1.60295,1.2626,0.163108,1906.13,-0.011451,21.24,20.2
1203,20141013,0.00931489,1.6057,1.26805,0.163241,1874.74,-0.016468,24.64,22.53
1204,20141014,0.00934099,1.59185,1.26675,0.163273,1877.7,0.001579,22.79,20.68
1205,20141015,0.00941531,1.5941,1.27595,0.163241,1862.49,-0.0081,26.25,23.43
1206,20141016,0.00942551,1.602,1.27805,0.163316,1862.76,0.000145,25.2,22.94
1207,20141017,0.00937515,1.6098,1.27675,0.163292,1886.76,0.012884,21.99,19.93
1208,20141020,0.00935497,1.6131,1.27805,0.163321,1904.01,0.009143,18.57,17.26
1209,20141021,0.00937163,1.61325,1.27295,0.163367,1941.28,0.019574,16.08,14.88
1210,20141022,0.00932618,1.6052,1.26665,0.163439,1927.11,-0.007299,17.87,17.02
1211,20141023,0.00924685,1.60325,1.26485,0.163412,1950.82,0.012303,16.53,15.92
1212,20141024,0.00924513,1.6082,1.26685,0.163473,1964.58,0.007053,16.11,15.75
1213,20141027,0.00928376,1.6133,1.27115,0.163487,1961.63,-0.001502,16.04,15.48
1214,20141028,0.00925797,1.61575,1.2747,0.163578,1985.05,0.011939,14.39,13.62
1215,20141029,0.00924941,1.6149,1.2761,0.163634,1982.3,-0.001385,15.15,14.1
1216,20141030,0.0091781,1.60225,1.26215,0.163508,1994.65,0.00623,14.52,14.03
1217,20141031,0.00892021,1.59985,1.2529,0.163572,2018.05,0.011731,14.03,13.73
1218,20141103,0.00875733,1.5978,1.24845,0.163444,2017.81,-0.000119,14.73,14.17
1219,20141104,0.00882652,1.60075,1.25715,0.163527,2012.1,-0.00283,14.89,13.96
1220,20141105,0.00873363,1.59765,1.24885,0.163543,2023.57,0.005701,14.17,13.36
1221,20141106,0.00871726,1.59025,1.24365,0.163605,2031.21,0.003776,13.67,13.09
1222,20141107,0.00869792,1.58435,1.2414,0.163321,2031.92,0.00035,13.12,12.43
1223,20141110,0.0087222,1.587,1.24435,0.163409,2038.26,0.00312,12.67,11.44
1224,20141111,0.00863371,1.58725,1.24265,0.16326,2039.68,0.000697,12.92,11.62
1225,20141112,0.00868395,1.58295,1.2477,0.163233,2038.25,-0.000701,13.02,12.1
1226,20141113,0.0086367,1.57355,1.24745,0.163271,2039.33,0.00053,13.79,12.17
1227,20141114,0.00858406,1.56465,1.24795,0.163113,2039.82,0.00024,13.31,12.06
